,index,genre_ids,id_x,popularity,release_date_x,vote_average,vote_count,id_y,movie,production_budget,domestic_gross,worldwide_gross,profit,roi,release_year,genre,main_genre,genre2,genre3,genre4,genre5,genre6,genre7,release_month
1518,1912,"['28', '878', '53', '12']",335988,24.258000000000003,2017-06-21,6.0,3255,33,Transformers: The Last Knight,217.0,130168683.0,602893340.0,385.89334,277.8310322580645,2017,"['Action', 'ScienceFiction', 'Thriller', 'Adventure']",Action,ScienceFiction,Thriller,Adventure,,,,6
1519,1913,"['12', '878', '28']",339964,24.003,2017-07-21,6.6,4149,90,Valerian And The City Of A Thousand Planets,180.0,40479370.0,215098356.0,35.098356,119.49908666666668,2017,"['Adventure', 'ScienceFiction', 'Action']",Adventure,ScienceFiction,Action,,,,,7
1520,1914,"['18', '878', '10752']",281338,23.445,2017-07-14,7.0,5235,52,War For The Planet Of The Apes,152.0,146880162.0,489592267.0,337.592267,322.10017565789474,2017,"['Drama', 'ScienceFiction', 'War']",Drama,ScienceFiction,War,,,,,7
1521,1915,"['28', '80']",339403,22.895,2017-06-28,7.4,8034,59,Baby Driver,34.0,107825862.0,228104185.0,194.104185,670.8946617647059,2017,"['Action', 'Crime']",Action,Crime,,,,,,6
1522,1916,"['18', '14', '10749']",399055,22.025,2017-12-01,7.2,7224,19,The Shape Of Water,19.5,63859435.0,195790794.0,176.290794,1004.0553538461538,2017,"['Drama', 'Fantasy', 'Romance']",Drama,Fantasy,Romance,,,,,12
1523,1917,['18'],316029,22.009,2017-12-20,8.0,5197,25,The Greatest Showman,84.0,174340174.0,386665550.0,302.66555,460.31613095238095,2017,['Drama'],Drama,,,,,,,12
1524,1918,"['28', '18', '14']",274857,21.793000000000003,2017-05-12,6.5,3305,11,King Arthur: Legend Of The Sword,175.0,39175066.0,139630336.0,-35.369664,79.78876342857143,2017,"['Action', 'Drama', 'Fantasy']",Action,Drama,Fantasy,,,,,5
1525,1919,"['28', '12', '80']",47971,21.749,2017-01-20,5.6,2452,15,Xxx: Return Of Xander Cage,85.0,44898413.0,345033359.0,260.033359,405.9215988235295,2017,"['Action', 'Adventure', 'Crime']",Action,Adventure,Crime,,,,,1
1526,1920,"['28', '9648', '53']",341013,21.662,2017-07-28,6.3,3645,94,Atomic Blonde,30.0,51573925.0,98345423.0,68.345423,327.8180766666666,2017,"['Action', 'Mystery', 'Thriller']",Action,Mystery,Thriller,,,,,7
1527,1921,"['28', '878', '53', '18']",315837,21.308000000000003,2017-03-31,6.0,5128,40,Ghost In The Shell,110.0,40563557.0,167910690.0,57.91069,152.6460818181818,2017,"['Action', 'ScienceFiction', 'Thriller', 'Drama']",Action,ScienceFiction,Thriller,Drama,,,,3
1528,1922,"['27', '9648', '53']",396422,21.245,2017-08-11,6.5,3141,2,Annabelle: Creation,15.0,102092201.0,305384865.0,290.384865,2035.8991,2017,"['Horror', 'Mystery', 'Thriller']",Horror,Mystery,Thriller,,,,,8
1529,1923,"['27', '9648', '53']",440021,21.23,2017-10-13,6.6,3211,58,Happy Death Day,5.0,55683845.0,125010260.0,120.01026,2500.2052,2017,"['Horror', 'Mystery', 'Thriller']",Horror,Mystery,Thriller,,,,,10
1530,1924,"['28', '12', '35', '14']",353486,20.395,2017-12-20,6.7,7213,38,Jumanji: Welcome To The Jungle,90.0,404508916.0,964496193.0,874.496193,1071.6624366666667,2017,"['Action', 'Adventure', 'Comedy', 'Fantasy']",Action,Adventure,Comedy,Fantasy,,,,12
1531,1925,"['18', '10751']",406997,20.101,2017-11-17,8.2,3959,95,Wonder,20.0,132422809.0,304604712.0,284.604712,1523.02356,2017,"['Drama', 'Family']",Drama,Family,,,,,,11
1532,1926,"['16', '10751', '12', '35']",364689,19.479,2017-12-15,7.1,1425,14,Ferdinand,111.0,84410380.0,289847930.0,178.84793,261.12426126126127,2017,"['Animation', 'Family', 'Adventure', 'Comedy']",Animation,Family,Adventure,Comedy,,,,12
1533,1927,"['28', '16', '35', '10751', '14']",324849,19.352,2017-02-10,7.2,2882,41,The Lego Batman Movie,80.0,175750384.0,310660018.0,230.660018,388.3250225,2017,"['Action', 'Animation', 'Comedy', 'Family', 'Fantasy']",Action,Animation,Comedy,Family,Fantasy,,,2
1534,1928,"['28', '12', '14']",311324,19.144,2017-02-17,5.8,2775,92,The Great Wall,150.0,45157105.0,334486852.0,184.486852,222.99123466666663,2017,"['Action', 'Adventure', 'Fantasy']",Action,Adventure,Fantasy,,,,,2
1535,1929,"['28', '14', '27', '18']",346672,18.976,2017-01-06,5.5,2318,91,Underworld: Blood Wars,35.0,30353973.0,81209222.0,46.209222,232.0263485714286,2017,"['Action', 'Fantasy', 'Horror', 'Drama']",Action,Fantasy,Horror,Drama,,,,1
1536,1930,"['14', '53', '28', '12', '27']",282035,18.53,2017-06-09,5.5,4391,65,The Mummy,195.0,80101125.0,409953905.0,214.953905,210.2327717948718,2017,"['Fantasy', 'Thriller', 'Action', 'Adventure', 'Horror']",Fantasy,Thriller,Action,Adventure,Horror,,,6
1537,1931,"['12', '16', '35', '10751']",260514,18.427,2017-06-16,6.7,2596,5,Cars 3,175.0,152901115.0,383541369.0,208.541369,219.16649657142855,2017,"['Adventure', 'Animation', 'Comedy', 'Family']",Adventure,Animation,Comedy,Family,,,,6
1538,1932,"['28', '16', '35', '10751']",268531,18.31,2017-06-02,6.0,587,59,Captain Underpants: The First Epic Movie,38.0,73921000.0,126577874.0,88.577874,333.0996684210526,2017,"['Action', 'Animation', 'Comedy', 'Family']",Action,Animation,Comedy,Family,,,,6
1539,1933,"['80', '18']",359940,17.808,2017-11-10,8.2,5432,59,"Three Billboards Outside Ebbing, Missouri",12.0,54513740.0,160191915.0,148.191915,1334.932625,2017,"['Crime', 'Drama']",Crime,Drama,,,,,,11
1540,1934,"['80', '27', '9648', '53']",298250,17.398,2017-10-27,6.1,1887,61,Jigsaw,10.0,38052832.0,102445196.0,92.445196,1024.45196,2017,"['Crime', 'Horror', 'Mystery', 'Thriller']",Crime,Horror,Mystery,Thriller,,,,10
1541,1935,"['28', '80']",337170,16.748,2017-09-29,6.7,2188,32,American Made,50.0,51342000.0,135569212.0,85.569212,271.138424,2017,"['Action', 'Crime']",Action,Crime,,,,,,9
1542,1936,"['18', '10751', '35']",400928,16.745,2017-04-12,7.9,2035,4,Gifted,7.0,24801212.0,36964656.0,29.964656,528.0665142857143,2017,"['Drama', 'Family', 'Comedy']",Drama,Family,Comedy,,,,,4
1543,1937,['35'],431530,16.604,2017-11-01,6.3,1044,40,A Bad Moms Christmas,28.0,72110659.0,127710550.0,99.71055,456.1091071428572,2017,['Comedy'],Comedy,,,,,,,11
1544,1938,"['28', '16', '35', '10751', '12']",324852,16.407,2017-06-30,6.3,4106,30,Despicable Me 3,75.0,264624300.0,1034727750.0,959.72775,1379.637,2017,"['Action', 'Animation', 'Comedy', 'Family', 'Adventure']",Action,Animation,Comedy,Family,Adventure,,,6
1545,1939,"['35', '18']",391713,15.974,2017-11-03,7.3,3866,53,Lady Bird,10.0,48958273.0,78610769.0,68.610769,786.1076899999999,2017,"['Comedy', 'Drama']",Comedy,Drama,,,,,,11
1546,1940,"['80', '18', '9648']",392044,15.937,2017-11-10,6.7,5406,95,Murder On The Orient Express,55.0,102826543.0,345922730.0,290.92273,628.9504181818182,2017,"['Crime', 'Drama', 'Mystery']",Crime,Drama,Mystery,,,,,11
1547,1941,"['28', '12', '878']",305470,15.865,2017-03-24,6.2,2667,94,Power Rangers,120.0,85364450.0,142531552.0,22.531552,118.77629333333331,2017,"['Action', 'Adventure', 'ScienceFiction']",Action,Adventure,ScienceFiction,,,,,3
1548,1942,"['28', '35', '80', '18']",399170,15.743,2017-08-18,6.7,1627,21,Logan Lucky,29.0,27778642.0,44264271.0,15.264271,152.6354172413793,2017,"['Action', 'Comedy', 'Crime', 'Drama']",Action,Comedy,Crime,Drama,,,,8
1549,1943,"['28', '80', '14']",400106,15.677,2017-12-22,6.2,3181,80,Bright,90.0,0.0,0.0,-90.0,0.0,2017,"['Action', 'Crime', 'Fantasy']",Action,Crime,Fantasy,,,,,12
1550,1944,"['12', '16', '35', '10751']",137116,15.663,2017-04-07,6.2,736,5,Smurfs: The Lost Village,60.0,45020282.0,197578586.0,137.578586,329.2976433333333,2017,"['Adventure', 'Animation', 'Comedy', 'Family']",Adventure,Animation,Comedy,Family,,,,4
1551,1945,"['18', '36']",446354,15.550999999999998,2017-12-22,7.0,2506,9,The Post,50.0,81903458.0,179748880.0,129.74888,359.49776,2017,"['Drama', 'History']",Drama,History,,,,,,12
1552,1946,"['28', '14', '878', '37', '27']",353491,15.517,2017-08-04,5.6,2842,95,The Dark Tower,60.0,50701325.0,113461527.0,53.461527,189.102545,2017,"['Action', 'Fantasy', 'ScienceFiction', 'Western', 'Horror']",Action,Fantasy,ScienceFiction,Western,Horror,,,8
1553,1947,"['28', '53']",415842,15.434,2017-09-15,6.3,1596,28,American Assassin,63.0,36249674.0,68310140.0,5.31014,108.42879365079364,2017,"['Action', 'Thriller']",Action,Thriller,,,,,,9
1554,1948,['18'],389015,15.407,2017-12-08,7.5,2904,83,"I, Tonya",11.0,30014534.0,53797409.0,42.797409,489.0673545454545,2017,['Drama'],Drama,,,,,,,12
1555,1949,"['18', '36']",399404,15.331,2017-11-22,7.3,2715,84,Darkest Hour,30.0,56443120.0,150807172.0,120.807172,502.6905733333333,2017,"['Drama', 'History']",Drama,History,,,,,,11
1556,1950,"['18', '27', '9648']",381283,15.227,2017-09-15,7.0,3458,59,Mother!,30.0,17800004.0,42531076.0,12.531076,141.77025333333333,2017,"['Drama', 'Horror', 'Mystery']",Drama,Horror,Mystery,,,,,9
1557,1951,"['35', '10402']",353616,14.89,2017-12-22,6.5,1884,58,Pitch Perfect 3,45.0,104897530.0,185736412.0,140.736412,412.7475822222222,2017,"['Comedy', 'Music']",Comedy,Music,,,,,,12
1558,1952,"['16', '10751', '35']",378236,14.88,2017-07-23,5.4,1447,7,The Emoji Movie,50.0,86089513.0,216562312.0,166.562312,433.124624,2017,"['Animation', 'Family', 'Comedy']",Animation,Family,Comedy,,,,,7
1559,1953,"['28', '53', '18']",379149,14.616,2017-10-13,6.7,1086,81,The Foreigner,35.0,34393507.0,140783360.0,105.78336,402.2381714285714,2017,"['Action', 'Thriller', 'Drama']",Action,Thriller,Drama,,,,,10
1560,1954,"['28', '16', '12', '10751']",274862,14.607,2017-09-22,6.3,424,20,The Lego Ninjago Movie,70.0,59281555.0,122737201.0,52.737201,175.33885857142857,2017,"['Action', 'Animation', 'Adventure', 'Family']",Action,Animation,Adventure,Family,,,,9
1561,1955,"['18', '9648', '53', '14']",397837,14.584,2017-03-03,7.0,2135,12,Before I Fall,5.0,12241072.0,18945682.0,13.945682,378.91364,2017,"['Drama', 'Mystery', 'Thriller', 'Fantasy']",Drama,Mystery,Thriller,Fantasy,,,,3
1562,1956,"['18', '80', '53', '27']",372343,14.581,2017-10-20,5.1,1225,40,The Snowman,35.0,6670765.0,43226146.0,8.226146,123.50327428571428,2017,"['Drama', 'Crime', 'Thriller', 'Horror']",Drama,Crime,Thriller,Horror,,,,10
1563,1957,"['35', '12', '10751', '14', '16']",355547,14.53,2017-11-17,5.4,233,39,The Star,20.0,40847995.0,62758010.0,42.75801,313.79005,2017,"['Comedy', 'Adventure', 'Family', 'Fantasy', 'Animation']",Comedy,Adventure,Family,Fantasy,Animation,,,11
1564,1958,"['10749', '12', '878', '18']",365942,14.437,2017-02-03,7.1,1455,84,The Space Between Us,30.0,7885294.0,16481405.0,-13.518595,54.93801666666667,2017,"['Romance', 'Adventure', 'ScienceFiction', 'Drama']",Romance,Adventure,ScienceFiction,Drama,,,,2
1565,1959,"['28', '35']",339846,14.429,2017-05-26,6.1,4748,86,Baywatch,60.0,58060186.0,175863783.0,115.863783,293.106305,2017,"['Action', 'Comedy']",Action,Comedy,,,,,,5
1566,1960,"['18', '35']",397422,14.338,2017-06-16,5.6,1096,87,Rough Night,20.0,22105643.0,46844357.0,26.844357,234.221785,2017,"['Drama', 'Comedy']",Drama,Comedy,,,,,,6
1567,1961,['18'],395991,14.163,2017-10-20,7.0,603,75,Only The Brave,38.0,18340051.0,24555177.0,-13.444823,64.61888684210525,2017,['Drama'],Drama,,,,,,,10
1568,1962,"['18', '10749']",417678,13.998,2017-05-19,7.2,2447,70,"Everything, Everything",10.0,34121140.0,61603136.0,51.603136,616.0313600000001,2017,"['Drama', 'Romance']",Drama,Romance,,,,,,5
1569,1963,"['27', '53']",346364,13.966,2017-09-08,7.2,10931,24,It,35.0,327481748.0,697457969.0,662.457969,1992.7370542857143,2017,"['Horror', 'Thriller']",Horror,Thriller,,,,,,9
1570,1964,"['28', '35', '80']",417644,13.744000000000002,2017-03-24,6.0,657,53,Chips,25.0,18600152.0,23190292.0,-1.809708,92.761168,2017,"['Action', 'Comedy', 'Crime']",Action,Comedy,Crime,,,,,3
1571,1965,"['18', '27', '53', '878']",375366,13.714,2017-02-24,6.4,982,43,The Girl With All The Gifts,5.25,0.0,4801837.0,-0.448163,91.4635619047619,2017,"['Drama', 'Horror', 'Thriller', 'ScienceFiction']",Drama,Horror,Thriller,ScienceFiction,,,,2
1572,1966,"['28', '878', '53']",274855,13.653,2017-10-20,5.8,2246,99,Geostorm,100.0,33700160.0,220796009.0,120.796009,220.796009,2017,"['Action', 'ScienceFiction', 'Thriller']",Action,ScienceFiction,Thriller,,,,,10
1573,1967,['27'],14564,13.53,2017-02-03,4.9,1785,38,Rings,25.0,27793018.0,82917283.0,57.917283,331.669132,2017,['Horror'],Horror,,,,,,,2
1574,1968,"['35', '18']",371638,13.27,2017-12-01,7.2,1895,100,The Disaster Artist,10.0,21120616.0,28717667.0,18.717667,287.17667,2017,"['Comedy', 'Drama']",Comedy,Drama,,,,,,12
1575,1970,['18'],413362,12.688,2017-11-17,6.2,499,40,"Roman J. Israel, Esq.",22.0,11962712.0,12967012.0,-9.032988,58.94096363636364,2017,['Drama'],Drama,,,,,,,11
1576,1971,['35'],354861,12.45,2017-12-22,5.8,277,56,Father Figures,25.0,17501244.0,21038441.0,-3.961559,84.153764,2017,['Comedy'],Comedy,,,,,,,12
1577,1972,['27'],418078,12.337,2017-06-09,5.8,1141,4,It Comes At Night,5.0,13985117.0,19720203.0,14.720203,394.40406,2017,['Horror'],Horror,,,,,,,6
1578,1973,"['35', '18', '10749']",416477,12.322,2017-06-23,7.4,1302,64,The Big Sick,5.0,42872467.0,53972860.0,48.97286,1079.4572,2017,"['Comedy', 'Drama', 'Romance']",Comedy,Drama,Romance,,,,,6
1579,1974,"['28', '80', '9648']",334521,12.116,2017-04-21,6.3,540,83,Free Fire,10.0,1799322.0,3793739.0,-6.206261,37.93739,2017,"['Action', 'Crime', 'Mystery']",Action,Crime,Mystery,,,,,4
1580,1975,"['18', '10749']",341174,12.083,2017-02-10,6.1,4489,91,Fifty Shades Darker,55.0,114434010.0,381398492.0,326.398492,693.4518036363636,2017,"['Drama', 'Romance']",Drama,Romance,,,,,,2
1581,1976,"['18', '14', '10749']",428449,11.886,2017-07-07,7.0,906,86,A Ghost Story,0.1,1594798.0,2769782.0,2.669782,2769.782,2017,"['Drama', 'Fantasy', 'Romance']",Drama,Fantasy,Romance,,,,,7
1582,1977,['18'],394117,11.597,2017-10-06,7.4,1125,11,The Florida Project,2.0,5904366.0,11295324.0,9.295324,564.7662,2017,['Drama'],Drama,,,,,,,10
1583,1978,"['80', '35']",353070,11.25,2017-04-07,6.6,1324,40,Going In Style,24.0,45018541.0,78672579.0,54.672579,327.8024125,2017,"['Crime', 'Comedy']",Crime,Comedy,,,,,,4
1584,1979,"['18', '53']",397722,11.241,2018-03-09,6.3,398,47,Thoroughbreds,5.0,3072605.0,3187302.0,-1.812698,63.74604,2018,"['Drama', 'Thriller']",Drama,Thriller,,,,,,3
1585,1980,"['28', '10752']",340945,11.220999999999998,2017-01-24,5.9,328,40,Uss Indianapolis: Men Of Courage,40.0,0.0,1663785.0,-38.336215,4.1594625,2017,"['Action', 'War']",Action,War,,,,,,1
1586,1981,['35'],425134,11.0,2017-04-28,6.3,197,75,How To Be A Latin Lover,10.0,32149404.0,62556228.0,52.556228,625.56228,2017,['Comedy'],Comedy,,,,,,,4
1587,1982,"['18', '53']",293768,10.959,2017-08-04,6.0,805,69,Kidnap,21.0,30718107.0,34836080.0,13.83608,165.88609523809524,2017,"['Drama', 'Thriller']",Drama,Thriller,,,,,,8
1588,1983,"['35', '10751']",417830,10.839,2017-05-19,5.6,193,27,Diary Of A Wimpy Kid: The Long Haul,22.0,20738724.0,35609577.0,13.609577,161.86171363636365,2017,"['Comedy', 'Family']",Comedy,Family,,,,,,5
1589,1984,"['35', '18', '878']",301337,10.682,2017-12-22,5.1,1887,62,Downsizing,68.0,24449754.0,54462971.0,-13.537029,80.0926044117647,2017,"['Comedy', 'Drama', 'ScienceFiction']",Comedy,Drama,ScienceFiction,,,,,12
1590,1985,"['35', '18', '10749']",427900,10.478,2017-09-08,5.9,659,57,Home Again,15.0,27020284.0,37336874.0,22.336874,248.9124933333333,2017,"['Comedy', 'Drama', 'Romance']",Comedy,Drama,Romance,,,,,9
1591,1986,"['28', '18']",350312,10.406,2017-04-27,7.0,252,55,Baahubali 2: The Conclusion,30.0,18985794.0,263502914.0,233.502914,878.3430466666667,2017,"['Action', 'Drama']",Action,Drama,,,,,,4
1592,1987,"['12', '16', '35', '10751', '10402']",333667,10.362,2017-02-24,5.7,123,47,Rock Dog,60.0,9420546.0,24148488.0,-35.851512,40.24748,2017,"['Adventure', 'Animation', 'Comedy', 'Family', 'Music']",Adventure,Animation,Comedy,Family,Music,,,2
1593,1988,"['53', '27', '14']",440597,10.219,2017-07-14,5.4,690,97,Wish Upon,12.0,14301505.0,23477345.0,11.477345,195.64454166666667,2017,"['Thriller', 'Horror', 'Fantasy']",Thriller,Horror,Fantasy,,,,,7
1594,1989,"['18', '36']",397538,9.955,2017-10-24,7.1,548,70,Borg Vs Mcenroe,7.5,231346.0,3257922.0,-4.242078,43.43896,2017,"['Drama', 'History']",Drama,History,,,,,,10
1595,1990,"['18', '10749']",257785,9.89,2017-08-25,6.4,307,8,Tulip Fever,25.0,2455635.0,6792768.0,-18.207232,27.171072,2017,"['Drama', 'Romance']",Drama,Romance,,,,,,8
1596,1991,"['27', '53']",292280,9.847,2017-01-13,5.1,678,77,The Bye Bye Man,7.4,22395806.0,31187727.0,23.787727,421.4557702702703,2017,"['Horror', 'Thriller']",Horror,Thriller,,,,,,1
1597,1992,"['18', '878']",400710,9.844,2017-09-29,5.7,1249,28,Flatliners,26.0,61308153.0,61308153.0,35.308153,235.80058846153844,2017,"['Drama', 'ScienceFiction']",Drama,ScienceFiction,,,,,,9
1598,1993,['35'],345922,9.808,2017-02-17,6.0,708,29,Fist Fight,25.0,32187017.0,40286416.0,15.286416,161.145664,2017,['Comedy'],Comedy,,,,,,,2
1599,1994,['35'],345914,9.62,2017-06-30,5.7,474,86,The House,40.0,25584504.0,31192425.0,-8.807575,77.9810625,2017,['Comedy'],Comedy,,,,,,,6
1600,1995,"['35', '28', '12']",430682,9.329,2017-09-08,4.8,68,86,Gun Shy,10.0,1638202.0,1638202.0,-8.361798,16.38202,2017,"['Comedy', 'Action', 'Adventure']",Comedy,Action,Adventure,,,,,9
1601,1996,"['18', '12']",407890,9.307,2018-04-06,6.9,133,13,Lean On Pete,8.0,1163056.0,2455027.0,-5.544973,30.6878375,2018,"['Drama', 'Adventure']",Drama,Adventure,,,,,,4
1602,1997,"['53', '28']",195590,9.035,2017-02-24,5.6,331,13,Collide,29.2,2280004.0,5466698.0,-23.733302,18.721568493150684,2017,"['Thriller', 'Action']",Thriller,Action,,,,,,2
1603,1998,"['10751', '16', '12', '35']",335777,8.975,2017-08-11,5.7,227,81,The Nut Job 2: Nutty By Nature,40.0,28370522.0,57438389.0,17.438389,143.59597250000002,2017,"['Family', 'Animation', 'Adventure', 'Comedy']",Family,Animation,Adventure,Comedy,,,,8
1604,1999,['18'],414453,8.964,2017-08-04,7.3,130,93,Columbus,0.7,1017107.0,1110511.0,0.410511,158.64442857142856,2017,['Drama'],Drama,,,,,,,8
1605,2000,"['28', '35', '878']",262841,8.827,2017-01-13,5.9,414,81,Monster Trucks,125.0,33370166.0,61642798.0,-63.357202,49.3142384,2017,"['Action', 'Comedy', 'ScienceFiction']",Action,Comedy,ScienceFiction,,,,,1
1606,2001,['18'],300687,8.756,2017-10-20,6.8,103,95,Same Kind Of Different As Me,6.5,6423605.0,6423605.0,-0.076395,98.8246923076923,2017,['Drama'],Drama,,,,,,,10
1607,2002,['35'],417870,8.589,2017-07-21,6.8,968,36,Girls Trip,28.0,115108515.0,140886353.0,112.886353,503.1655464285715,2017,['Comedy'],Comedy,,,,,,,7
1608,2003,"['27', '18']",415010,8.48,2017-09-23,5.4,123,27,Ravenous,12.0,2062406.0,2062406.0,-9.937594,17.186716666666666,2017,"['Horror', 'Drama']",Horror,Drama,,,,,,9
1609,2004,"['28', '35']",398177,8.459,2017-12-08,4.9,94,44,Just Getting Started,22.0,6069605.0,6756412.0,-15.243588,30.71096363636364,2017,"['Action', 'Comedy']",Action,Comedy,,,,,,12
1610,2005,"['18', '53']",418437,8.323,2017-04-21,5.5,310,39,Unforgettable,18.0,2483790.0,2483790.0,-15.51621,13.798833333333333,2017,"['Drama', 'Thriller']",Drama,Thriller,,,,,,4
1611,2006,"['28', '18']",408266,8.164,2017-08-25,5.7,172,34,Birth Of The Dragon,31.0,6901965.0,7220490.0,-23.77951,23.29190322580645,2017,"['Action', 'Drama']",Action,Drama,,,,,,8
1612,2007,['18'],392982,7.879,2017-10-13,7.3,257,7,Marshall,12.0,10051659.0,10116816.0,-1.883184,84.30680000000001,2017,['Drama'],Drama,,,,,,,10
1613,2008,['18'],395993,7.836,2017-09-22,7.0,782,90,Stronger,30.0,4211129.0,8786752.0,-21.213248,29.28917333333333,2017,['Drama'],Drama,,,,,,,9
1614,2009,"['18', '53', '10752']",399790,7.692,2017-06-02,6.1,150,91,Churchill,10.0,1279681.0,7582196.0,-2.417804,75.82196,2017,"['Drama', 'Thriller', 'War']",Drama,Thriller,War,,,,,6
1615,2010,"['35', '18']",353569,7.551,2017-03-03,6.0,604,45,Table 19,5.0,3614896.0,4620399.0,-0.379601,92.40798,2017,"['Comedy', 'Drama']",Comedy,Drama,,,,,,3
1616,2011,"['16', '35', '10751']",295693,7.445,2017-03-31,6.4,4314,71,The Boss Baby,125.0,175003033.0,510878762.0,385.878762,408.7030096,2017,"['Animation', 'Comedy', 'Family']",Animation,Comedy,Family,,,,,3
1617,2012,"['18', '10402']",402529,7.249,2017-06-16,6.4,695,91,All Eyez On Me,45.0,44922302.0,54876855.0,9.876855,121.94856666666666,2017,"['Drama', 'Music']",Drama,Music,,,,,,6
1618,2013,['99'],411019,7.026,2017-02-03,8.1,196,32,I Am Not Your Negro,1.0,7123919.0,9617402.0,8.617402,961.7402,2017,['Documentary'],Documentary,,,,,,,2
1619,2014,['35'],346681,6.97,2017-03-24,5.8,195,44,Wilson,5.2,2000000.0,2000000.0,-3.2,38.46153846153847,2017,['Comedy'],Comedy,,,,,,,3
1620,2015,"['28', '12', '80']",463906,6.957999999999999,2017-07-11,5.1,133,68,The Saint,90.0,61363304.0,169400000.0,79.4,188.22222222222223,2017,"['Action', 'Adventure', 'Crime']",Action,Adventure,Crime,,,,,7
1621,2016,['18'],426256,6.934,2017-08-18,7.0,122,56,Patti Cake$,1.0,800148.0,1471090.0,0.47109,147.109,2017,['Drama'],Drama,,,,,,,8
1622,2017,['18'],353575,6.303999999999999,2017-11-03,6.6,65,82,Lbj,20.0,2468683.0,2507181.0,-17.492819,12.535905,2017,['Drama'],Drama,,,,,,,11
1623,2018,"['10752', '18', '36', '10749']",403390,5.489,2017-02-24,6.2,42,80,Bitter Harvest,21.0,557241.0,606162.0,-20.393838,2.8864857142857145,2017,"['War', 'Drama', 'History', 'Romance']",War,Drama,History,Romance,,,,2
1624,2019,['99'],477331,5.034,2017-09-03,7.2,39,75,Long Shot,40.0,30202860.0,43711031.0,3.711031,109.2775775,2017,['Documentary'],Documentary,,,,,,,9
1625,2020,"['10752', '99']",428501,4.341,2017-07-14,7.1,24,64,City Of Ghosts,17.5,325491.0,325491.0,-17.174509,1.8599485714285715,2017,"['War', 'Documentary']",War,Documentary,,,,,,7
1626,2021,"['18', '35']",450806,4.042,2017-08-25,6.1,25,12,All Saints,2.0,5802208.0,5941994.0,3.941994,297.0997,2017,"['Drama', 'Comedy']",Drama,Comedy,,,,,,8
1627,2024,['27'],432364,2.733,2017-02-07,4.4,14,83,The Covenant,20.0,23364784.0,38164784.0,18.164784,190.82392,2017,['Horror'],Horror,,,,,,,2
1628,2025,"['18', '14', '27', '10749']",437583,2.519,2018-02-23,7.6,38,81,November,0.25,191862.0,191862.0,-0.058138,76.7448,2018,"['Drama', 'Fantasy', 'Horror', 'Romance']",Drama,Fantasy,Horror,Romance,,,,2
